"","score","lambda"
"1",0.574585635359116,0.00638919467080976
"2",0.574585635359116,0.0257932891545921
"3",0.596685082872928,0.0169702619080059
"4",0.546961325966851,0.0568775747979988
"5",0.574585635359116,0.0116969432641106
"6",0.585635359116022,0.0111652991404178
"7",0.574585635359116,0.0169702619080059
"8",0.596685082872928,0.00701213326370852
"9",0.580110497237569,0.0224336875164386
"10",0.56353591160221,0.0568775747979988
"11",0.574585635359116,0.00926962749982368
"12",0.569060773480663,0.0494692139518778
"13",0.596685082872928,0.0122539020229692
"14",0.596685082872928,0.0340972102877378
"15",0.602209944751381,0.0111652991404178
"16",0.558011049723757,0.0106578190626535
"17",0.585635359116022,0.0204407405473118
"18",0.558011049723757,0.0787689781756841
"19",0.541436464088398,0.0993951772830641
"20",0.552486187845304,0.00701213326370852
"21",0.56353591160221,0.0717713592509572
"22",0.552486187845304,0.035720774623616
"23",0.574585635359116,0.0147598683686507
"24",0.558011049723757,0.059585843338856
"25",0.596685082872928,0.00530442166192145
"26",0.596685082872928,0.035720774623616
"27",0.580110497237569,0.00333133139672455
"28",0.596685082872928,0.0235018844353819
"29",0.541436464088398,0.00971100779130757
"30",0.552486187845304,0.0116969432641106
"31",0.56353591160221,0.0177783137037933
"32",0.607734806629834,0.00365613209535345
"33",0.640883977900553,0.00844613934090328
"34",0.585635359116022,0.0204407405473118
"35",0.546961325966851,0.0224336875164386
"36",0.591160220994475,0.0224336875164386
"37",0.602209944751381,0.00701213326370852
"38",0.580110497237569,0.035720774623616
"39",0.558011049723757,0.0154626706121003
"40",0.580110497237569,0.0154626706121003
"41",0.580110497237569,0.00884830862378679
"42",0.591160220994475,0.0186248414941303
"43",0.546961325966851,0.0717713592509572
"44",0.546961325966851,0.00506332751087072
"45",0.56353591160221,0.0161989373134341
"46",0.607734806629834,0.00701213326370852
"47",0.580110497237569,0.0128373807924037
"48",0.56353591160221,0.00420366345273081
"49",0.591160220994475,0.0246209443547483
"50",0.558011049723757,0.0653953895052571
"51",0.591160220994475,0.00303538509697361
"52",0.546961325966851,0.0653953895052571
"53",0.56353591160221,0.0653953895052571
"54",0.596685082872928,0.0122539020229692
"55",0.558011049723757,0.0542924012420978
"56",0.591160220994475,0.00483319146107505
"57",0.585635359116022,0.0204407405473118
"58",0.552486187845304,0.0154626706121003
"59",0.585635359116022,0.00734602126772145
"60",0.613259668508287,0.00926962749982368
"61",0.591160220994475,0.0214140417960503
"62",0.56353591160221,0.0204407405473118
"63",0.585635359116022,0.0214140417960503
"64",0.558011049723757,0.00401260046112996
"65",0.552486187845304,0.0685092402055232
"66",0.596685082872928,0.00555699569246764
"67",0.591160220994475,0.0140890095718273
"68",0.56353591160221,0.00440382405250699
"69",0.596685082872928,0.00844613934090328
"70",0.524861878453039,0.0325474394566342
"71",0.569060773480663,0.0568775747979988
"72",0.580110497237569,0.0116969432641106
"73",0.574585635359116,0.0177783137037933
"74",0.569060773480663,0.00844613934090328
"75",0.596685082872928,0.00884830862378679
"76",0.569060773480663,0.00383022157737216
"77",0.574585635359116,0.00734602126772145
"78",0.580110497237569,0.00365613209535345
"79",0.574585635359116,0.0204407405473118
"80",0.558011049723757,0.00769580760039289
"81",0.552486187845304,0.0257932891545921
"82",0.558011049723757,0.0430257994949315
"83",0.541436464088398,0.0116969432641106
"84",0.591160220994475,0.0116969432641106
"85",0.56353591160221,0.0177783137037933
"86",0.558011049723757,0.0116969432641106
"87",0.56353591160221,0.0542924012420978
"88",0.607734806629834,0.0224336875164386
"89",0.607734806629834,0.00582159622561341
"90",0.552486187845304,0.0993951772830641
"91",0.574585635359116,0.0147598683686507
"92",0.591160220994475,0.0116969432641106
"93",0.558011049723757,0.0147598683686507
"94",0.541436464088398,0.0993951772830641
"95",0.574585635359116,0.0235018844353819
"96",0.569060773480663,0.0224336875164386
"97",0.580110497237569,0.0161989373134341
"98",0.546961325966851,0.082519622367992
"99",0.552486187845304,0.00420366345273081
"100",0.558011049723757,0.0787689781756841
