"","score","lambda"
"1",0.688250374305917,0.257805899953214
"2",0.69366074703284,0.234903134344205
"3",0.69011938638697,0.374032218918168
"4",0.687192255553733,0.246088223918656
"5",0.698815135027871,0.154550576661252
"6",0.683389012638496,0.34080422746547
"7",0.68899912658249,0.270081521953103
"8",0.712683647010868,0.204306766807663
"9",0.69352984423745,0.169619067091965
"10",0.695515229163982,0.282941656935479
"11",0.698215770175689,0.357031877310138
"12",0.683989480636697,0.310528119193248
"13",0.694625442160005,0.310528119193248
"14",0.683660414496846,0.296414136926017
"15",0.706484354324142,0.169619067091965
"16",0.68588303735698,0.325314149350993
"17",0.69013361244734,0.296414136926017
"18",0.711773622256624,0.224226424353288
"19",0.684502064995012,0.374032218918168
"20",0.68857549067138,0.234903134344205
"21",0.673410593450357,0.430046160205301
"22",0.712650607154307,0.169619067091965
"23",0.684344681172179,0.234903134344205
"24",0.682306046449363,0.282941656935479
"25",0.665077759606787,0.391842044589545
"26",0.680493690297956,0.471975129930347
"27",0.680909699089397,0.325314149350993
"28",0.700040242139843,0.214034987309233
"29",0.701478409962685,0.246088223918656
"30",0.693519355146431,0.246088223918656
"31",0.706655793486475,0.214034987309233
"32",0.679740554547844,0.325314149350993
"33",0.682340166202952,0.471975129930347
"34",0.682312135415611,0.234903134344205
"35",0.687296640344304,0.410499898517318
"36",0.694766420763626,0.325314149350993
"37",0.673411197910267,0.410499898517318
"38",0.684694805242684,0.357031877310138
"39",0.686494217494595,0.310528119193248
"40",0.687424996225007,0.374032218918168
"41",0.695237408093431,0.195020708941824
"42",0.685109961513249,0.246088223918656
"43",0.702812713164385,0.147526014428195
"44",0.696652716828612,0.224226424353288
"45",0.68196653450978,0.270081521953103
"46",0.69184188839966,0.257805899953214
"47",0.682897874852776,0.296414136926017
"48",0.691202779285894,0.270081521953103
"49",0.701814220841735,0.234903134344205
"50",0.689439348558464,0.430046160205301
"51",0.695616218000053,0.177695606659029
"52",0.689300153956323,0.430046160205301
"53",0.712620717543498,0.177695606659029
"54",0.697163773667359,0.246088223918656
"55",0.686753023243993,0.450523131857781
"56",0.685971313422776,0.325314149350993
"57",0.684171338322938,0.471975129930347
"58",0.689045291461963,0.296414136926017
"59",0.70317617809204,0.169619067091965
"60",0.704374945926256,0.195020708941824
"61",0.68655569809426,0.310528119193248
"62",0.679112609154455,0.410499898517318
"63",0.682178274799053,0.325314149350993
"64",0.710461312544052,0.224226424353288
"65",0.680072720628838,0.310528119193248
"66",0.699043024647124,0.282941656935479
"67",0.669727683398193,0.270081521953103
"68",0.688332240317808,0.161909618713055
"69",0.69242805125978,0.214034987309233
"70",0.690259085282905,0.325314149350993
"71",0.688640691500766,0.282941656935479
"72",0.695849201975405,0.257805899953214
"73",0.685936501782311,0.430046160205301
"74",0.702064457640405,0.147526014428195
"75",0.706533259612941,0.161909618713055
"76",0.68809983798845,0.257805899953214
"77",0.666771991483598,0.51799212244198
"78",0.688730529226404,0.325314149350993
"79",0.696217121115776,0.147526014428195
"80",0.682497727137102,0.391842044589545
"81",0.691683585265009,0.34080422746547
"82",0.67373789428217,0.325314149350993
"83",0.690226504758571,0.282941656935479
"84",0.698198383246547,0.357031877310138
"85",0.683062519232473,0.471975129930347
"86",0.689378774822879,0.246088223918656
"87",0.70877364477239,0.224226424353288
"88",0.694904562893606,0.214034987309233
"89",0.684335087016088,0.391842044589545
"90",0.692707137996716,0.296414136926017
"91",0.714593064671119,0.140820729389905
"92",0.676129480811435,0.471975129930347
"93",0.675756550096988,0.310528119193248
"94",0.683812146134735,0.430046160205301
"95",0.676813357487928,0.450523131857781
"96",0.685289026494616,0.374032218918168
"97",0.699035244373098,0.270081521953103
"98",0.693967390740881,0.234903134344205
"99",0.695981367065271,0.310528119193248
"100",0.69635196830798,0.177695606659029
