"","score","lambda"
"1",0.510632921624744,0.120450096579419
"2",0.489615721684392,0.335159548733818
"3",0.495886617869964,0.305384898162729
"4",0.506746808059659,0.253535907496892
"5",0.51351210750914,0.0830215793653393
"6",0.480708009874678,0.335159548733818
"7",0.489110019567379,0.305384898162729
"8",0.512779255405474,0.0689259737231677
"9",0.469735581834525,0.305384898162729
"10",0.498167157309989,0.305384898162729
"11",0.50750101423453,0.132193832299432
"12",0.513633746669657,0.253535907496892
"13",0.493729482496769,0.335159548733818
"14",0.506973451996212,0.253535907496892
"15",0.488680589132552,0.278255345486001
"16",0.524404031245278,0.278255345486001
"17",0.500719263915144,0.305384898162729
"18",0.502190310784366,0.191790616239681
"19",0.501275919892402,0.0999997862634266
"20",0.476621729241388,0.305384898162729
"21",0.493520071223078,0.305384898162729
"22",0.471993651463403,1.02352883423889
"23",0.498156331073635,0.278255345486001
"24",0.476368761220745,0.278255345486001
"25",0.507168042571304,0.278255345486001
"26",0.495382633864508,0.335159548733818
"27",0.519610109716503,0.120450096579419
"28",0.531851354094758,0.0628027801855453
"29",0.492226483422023,0.305384898162729
"30",0.475704566874185,1.12332163202373
"31",0.495053749601873,0.305384898162729
"32",0.487959357676443,0.305384898162729
"33",0.472110304514801,0.278255345486001
"34",0.494240585753202,0.305384898162729
"35",0.496726288854839,0.23101247624911
"36",0.489105774332315,0.305384898162729
"37",0.47740188139018,0.305384898162729
"38",0.511431566843277,0.278255345486001
"39",0.511490015407497,0.305384898162729
"40",0.499305359803028,0.305384898162729
"41",0.513519663175529,0.278255345486001
"42",0.502635849439741,0.335159548733818
"43",0.501744885920681,0.0999997862634266
"44",0.492065343945417,0.305384898162729
"45",0.490843405227902,0.305384898162729
"46",0.474184827029146,0.486259118690736
"47",0.500842644024391,0.278255345486001
"48",0.526322581033355,0.253535907496892
"49",0.516250194596039,0.0572235542855767
"50",0.506919898029794,0.278255345486001
"51",0.500868814548503,0.278255345486001
"52",0.497645935084781,0.305384898162729
"53",0.514030862192453,0.278255345486001
"54",0.493284805448364,0.278255345486001
"55",0.499746681814643,0.159227939005041
"56",0.510137942993922,0.0999997862634266
"57",0.525618402887192,0.278255345486001
"58",0.512219129872364,0.305384898162729
"59",0.488369021358395,1.23284410439769
"60",0.515561025379804,0.145082567754422
"61",0.497934576051811,0.305384898162729
"62",0.488142179794721,0.278255345486001
"63",0.49384483724361,0.278255345486001
"64",0.527711726722104,0.0911160808627437
"65",0.525387745815875,0.278255345486001
"66",0.498355941045359,0.145082567754422
"67",0.494213530575898,0.305384898162729
"68",0.510922336774296,0.305384898162729
"69",0.504730054085841,0.305384898162729
"70",0.51445791640145,0.10974964197368
"71",0.529477873040172,0.0830215793653393
"72",0.526100107869069,0.0911160808627437
"73",0.506205613695846,0.159227939005041
"74",0.500597563314596,0.305384898162729
"75",0.497568373655536,0.278255345486001
"76",0.494219881028921,0.253535907496892
"77",0.513506813349645,0.305384898162729
"78",0.491603566589218,0.305384898162729
"79",0.471330352981116,0.305384898162729
"80",0.495281909249463,0.305384898162729
"81",0.48798654905675,0.335159548733818
"82",0.506286010180951,0.305384898162729
"83",0.494709395977634,0.305384898162729
"84",0.50361959862689,0.305384898162729
"85",0.477460189319711,0.305384898162729
"86",0.505940573233586,0.305384898162729
"87",0.487120716518828,1.12332163202373
"88",0.490505185664192,0.335159548733818
"89",0.511132841399982,0.253535907496892
"90",0.458766012431751,1.02352883423889
"91",0.502967414366306,0.278255345486001
"92",0.474594569376679,1.12332163202373
"93",0.511696946438407,0.0999997862634266
"94",0.499200567889649,0.278255345486001
"95",0.513886487203611,0.305384898162729
"96",0.498336927116888,0.191790616239681
"97",0.494835043858516,0.305384898162729
"98",0.495637145583603,0.253535907496892
"99",0.487381321228438,0.278255345486001
"100",0.512827107537641,0.10974964197368
