"","score","lambda"
"1",0.529364061505417,0.567302611073522
"2",0.547705479715291,0.516905010657264
"3",0.546931362768487,0.567302611073522
"4",0.535962770101625,0.683318003436108
"5",0.555891336871523,0.622613915314178
"6",0.543408208868313,0.567302611073522
"7",0.546553549519317,0.622613915314178
"8",0.542882552580877,0.516905010657264
"9",0.53706376956501,0.567302611073522
"10",0.535747856820398,0.567302611073522
"11",0.543598404802376,0.567302611073522
"12",0.535361285918753,0.516905010657264
"13",0.541334080275626,0.567302611073522
"14",0.550822280168159,0.516905010657264
"15",0.536037754955753,0.567302611073522
"16",0.544743258372034,0.567302611073522
"17",0.541534758486454,0.516905010657264
"18",0.549797998064864,0.567302611073522
"19",0.538182017395068,0.516905010657264
"20",0.549886700047319,0.567302611073522
"21",0.538591398447545,0.567302611073522
"22",0.54093436590692,0.622613915314178
"23",0.539345429926428,0.516905010657264
"24",0.539323588645703,0.622613915314178
"25",0.546211851966237,0.567302611073522
"26",0.543626922155364,0.622613915314178
"27",0.548741138494422,0.516905010657264
"28",0.528067383474116,0.622613915314178
"29",0.540253334847964,0.567302611073522
"30",0.535737777300532,0.622613915314178
"31",0.544712429845203,0.516905010657264
"32",0.542130672205874,0.429143620903106
"33",0.550124685316339,0.567302611073522
"34",0.551556591477616,0.567302611073522
"35",0.525428629265455,0.622613915314178
"36",0.548709978674126,0.567302611073522
"37",0.544074786242394,0.567302611073522
"38",0.556687669475887,0.567302611073522
"39",0.55053294863582,0.567302611073522
"40",0.541704580665824,0.516905010657264
"41",0.542928344879835,0.356282573325527
"42",0.522529947280238,0.622613915314178
"43",0.525911396986148,0.567302611073522
"44",0.542956362627591,0.516905010657264
"45",0.54254014660283,0.470984594160379
"46",0.550679057827276,0.622613915314178
"47",0.545339146200525,0.516905010657264
"48",0.527305208250101,0.622613915314178
"49",0.528127350883814,0.470984594160379
"50",0.549739553628154,0.567302611073522
"51",0.531127004113369,0.567302611073522
"52",0.542898923785974,0.567302611073522
"53",0.549585411637107,0.106302151666375
"54",0.550111639629812,0.516905010657264
"55",0.544693861337862,0.567302611073522
"56",0.544313237871337,0.567302611073522
"57",0.537673808602617,0.567302611073522
"58",0.54005688013329,0.622613915314178
"59",0.536756510328136,0.567302611073522
"60",0.550960734744247,0.516905010657264
"61",0.544116484169216,0.567302611073522
"62",0.545146580868677,0.567302611073522
"63",0.544619082906329,0.567302611073522
"64",0.544170695239698,0.516905010657264
"65",0.53075332620884,0.516905010657264
"66",0.537895496671394,0.516905010657264
"67",0.542055290367552,0.567302611073522
"68",0.546259349928143,0.516905010657264
"69",0.53224781133651,0.567302611073522
"70",0.552014718683887,0.516905010657264
"71",0.547678117799936,0.516905010657264
"72",0.538449626532945,0.567302611073522
"73",0.549071358241261,0.516905010657264
"74",0.522843485514602,0.567302611073522
"75",0.55353805933913,0.567302611073522
"76",0.543685011148825,0.567302611073522
"77",0.538106402127887,0.567302611073522
"78",0.548435169899395,0.516905010657264
"79",0.55840306937129,0.516905010657264
"80",0.547382328123866,0.567302611073522
"81",0.533441360058086,0.516905010657264
"82",0.531167625919436,0.516905010657264
"83",0.544434123517081,0.567302611073522
"84",0.543988924377142,0.516905010657264
"85",0.554381444422998,0.567302611073522
"86",0.544155961265987,0.516905010657264
"87",0.547154997780224,0.516905010657264
"88",0.540868674773146,0.567302611073522
"89",0.534711179061155,0.567302611073522
"90",0.54862537582633,0.567302611073522
"91",0.546783433293387,0.516905010657264
"92",0.545250440646041,0.516905010657264
"93",0.548933356120031,0.622613915314178
"94",0.546909664151928,0.516905010657264
"95",0.537971903629276,0.516905010657264
"96",0.550062667928334,0.516905010657264
"97",0.541333985469212,0.622613915314178
"98",0.529549258787044,0.516905010657264
"99",0.548967049707368,0.516905010657264
"100",0.549590083538559,0.516905010657264
