"","score","lambda"
"1",0.701979697707009,0.00434883088866479
"2",0.705931847037672,0.0192680234507218
"3",0.71322334241564,0.00396249273839599
"4",0.710628469901278,0.0100463633965436
"5",0.742881470949304,0.00523818220138349
"6",0.705282248197279,0.0145755531349336
"7",0.717478821019965,0.0100463633965436
"8",0.714503028740243,0.0254711930491176
"9",0.726307225163407,0.00328973108501172
"10",0.730931844659323,0.0036104758046045
"11",0.7364397283728,0.00396249273839599
"12",0.720481155779749,0.0110258714254012
"13",0.721967891674332,0.00915387216133242
"14",0.729176785715374,0.0036104758046045
"15",0.704172274373998,0.0279546029270418
"16",0.718399153576794,0.00396249273839599
"17",0.713498558226369,0.012100880277863
"18",0.715919019882037,0.0192680234507218
"19",0.72265608790607,0.0232084024601837
"20",0.718856837873992,0.0175563053522576
"21",0.681968130977208,0.0536144198147533
"22",0.716076202287275,0.0145755531349336
"23",0.715670307693298,0.00915387216133242
"24",0.712491888236726,0.0232084024601837
"25",0.714979772050035,0.0110258714254012
"26",0.72092418408607,0.0083406673876485
"27",0.685146309402944,0.030680142202277
"28",0.713588656861281,0.0279546029270418
"29",0.718683120509084,0.0036104758046045
"30",0.729348486715396,0.00915387216133242
"31",0.70634367603911,0.012100880277863
"32",0.716025636639967,0.00434883088866479
"33",0.72105771651096,0.0083406673876485
"34",0.715887128224212,0.0192680234507218
"35",0.711602756241046,0.0211466319506584
"36",0.697856687718543,0.0100463633965436
"37",0.711113656242124,0.0100463633965436
"38",0.702748044141669,0.0254711930491176
"39",0.717424735769938,0.0192680234507218
"40",0.69029785421654,0.030680142202277
"41",0.724166033936103,0.012100880277863
"42",0.703212948178186,0.0254711930491176
"43",0.728323444703331,0.0100463633965436
"44",0.715058427930828,0.00915387216133242
"45",0.719540003838342,0.00915387216133242
"46",0.707497085883169,0.0083406673876485
"47",0.718716224372842,0.0069245685951712
"48",0.725334164516169,0.00915387216133242
"49",0.709213853090203,0.0254711930491176
"50",0.702154162211327,0.0279546029270418
"51",0.710758422628198,0.0279546029270418
"52",0.731529044989224,0.00915387216133242
"53",0.687123309885232,0.0336714181921504
"54",0.718487801726673,0.00915387216133242
"55",0.715400273132799,0.0145755531349336
"56",0.725805875004585,0.00477283653164768
"57",0.713926140182192,0.0175563053522576
"58",0.720110533367731,0.0232084024601837
"59",0.718939482864473,0.0232084024601837
"60",0.705157682337645,0.0110258714254012
"61",0.697141809864531,0.0279546029270418
"62",0.687052440262776,0.0211466319506584
"63",0.727825997574636,0.0083406673876485
"64",0.712847349001348,0.0159966515719681
"65",0.724883720407787,0.00434883088866479
"66",0.700881414611392,0.00477283653164768
"67",0.714982725951264,0.0100463633965436
"68",0.723857340149276,0.00915387216133242
"69",0.708119527038401,0.030680142202277
"70",0.701238943768129,0.0254711930491176
"71",0.719493677581638,0.0069245685951712
"72",0.719121270555977,0.012100880277863
"73",0.714977988490005,0.00574889849944608
"74",0.714029661900486,0.0192680234507218
"75",0.712600672863576,0.00328973108501172
"76",0.72376134047258,0.00248856092332787
"77",0.72135590618597,0.00434883088866479
"78",0.715680080471009,0.0159966515719681
"79",0.714027882332956,0.0175563053522576
"80",0.711926126188224,0.0254711930491176
"81",0.710986317969563,0.0175563053522576
"82",0.713994892715121,0.0279546029270418
"83",0.733048374500488,0.00396249273839599
"84",0.698898312225088,0.0232084024601837
"85",0.715681602644692,0.0100463633965436
"86",0.680735254121387,0.030680142202277
"87",0.709735504059119,0.00523818220138349
"88",0.711722838116358,0.0211466319506584
"89",0.714069574856775,0.00523818220138349
"90",0.703107485035874,0.0254711930491176
"91",0.709551244429051,0.0100463633965436
"92",0.716726311953877,0.0175563053522576
"93",0.706933183066406,0.0036104758046045
"94",0.72571323096748,0.0192680234507218
"95",0.723957514260137,0.00396249273839599
"96",0.712705670509206,0.0232084024601837
"97",0.701764289175617,0.0232084024601837
"98",0.72813767250382,0.00477283653164768
"99",0.727611148094974,0.00434883088866479
"100",0.719733706552909,0.0100463633965436
