"","score","lambda"
"1",0.773480662983425,0.0256380800451191
"2",0.740331491712707,0.0176713340851275
"3",0.779005524861878,0.0222986945482772
"4",0.751381215469613,0.0185127679603885
"5",0.740331491712707,0.0448032730005159
"6",0.740331491712707,0.0116265578186291
"7",0.756906077348066,0.0371964643548413
"8",0.762430939226519,0.0323515877735311
"9",0.784530386740331,0.0539657009443021
"10",0.74585635359116,0.0338920329793087
"11",0.756906077348066,0.00879506461548646
"12",0.767955801104972,0.0212851844666317
"13",0.740331491712707,0.0233604636754203
"14",0.773480662983425,0.030881158179784
"15",0.762430939226519,0.00730181715663275
"16",0.74585635359116,0.0176713340851275
"17",0.767955801104972,0.0256380800451191
"18",0.734806629834254,0.0268588565265491
"19",0.756906077348066,0.071339480684085
"20",0.740331491712707,0.0185127679603885
"21",0.773480662983425,0.0268588565265491
"22",0.756906077348066,0.0355058276431907
"23",0.773480662983425,0.0185127679603885
"24",0.762430939226519,0.0491715368081146
"25",0.762430939226519,0.0185127679603885
"26",0.756906077348066,0.0193942673430427
"27",0.734806629834254,0.059227290165339
"28",0.74585635359116,0.038967602006211
"29",0.773480662983425,0.0233604636754203
"30",0.74585635359116,0.00527250271752155
"31",0.740331491712707,0.0127601328528791
"32",0.767955801104972,0.0469366145718763
"33",0.773480662983425,0.024472789738841
"34",0.751381215469613,0.0176713340851275
"35",0.767955801104972,0.0338920329793087
"36",0.740331491712707,0.0355058276431907
"37",0.756906077348066,0.013367716184365
"38",0.74585635359116,0.038967602006211
"39",0.74585635359116,0.0371964643548413
"40",0.756906077348066,0.00287998714740967
"41",0.756906077348066,0.0101121870666307
"42",0.762430939226519,0.0203177399823857
"43",0.756906077348066,0.0338920329793087
"44",0.756906077348066,0.0193942673430427
"45",0.734806629834254,0.0256380800451191
"46",0.74585635359116,0.0294775618804428
"47",0.751381215469613,0.0371964643548413
"48",0.74585635359116,0.0408230737101448
"49",0.762430939226519,0.0355058276431907
"50",0.74585635359116,0.00696993829769069
"51",0.740331491712707,0.0782949919816989
"52",0.762430939226519,0.0168681446781141
"53",0.773480662983425,0.030881158179784
"54",0.751381215469613,0.0233604636754203
"55",0.767955801104972,0.0427668950960413
"56",0.740331491712707,0.011098112822062
"57",0.773480662983425,0.024472789738841
"58",0.779005524861878,0.0338920329793087
"59",0.756906077348066,0.0140042300535622
"60",0.740331491712707,0.0747363637604814
"61",0.74585635359116,0.038967602006211
"62",0.767955801104972,0.0222986945482772
"63",0.762430939226519,0.024472789738841
"64",0.756906077348066,0.0140042300535622
"65",0.773480662983425,0.0233604636754203
"66",0.751381215469613,0.0256380800451191
"67",0.756906077348066,0.0650018778399586
"68",0.756906077348066,0.030881158179784
"69",0.756906077348066,0.0203177399823857
"70",0.762430939226519,0.0408230737101448
"71",0.762430939226519,0.0222986945482772
"72",0.734806629834254,0.0355058276431907
"73",0.74585635359116,0.0083953153549537
"74",0.74585635359116,0.038967602006211
"75",0.767955801104972,0.024472789738841
"76",0.767955801104972,0.0193942673430427
"77",0.751381215469613,0.0355058276431907
"78",0.784530386740331,0.0140042300535622
"79",0.762430939226519,0.0427668950960413
"80",0.751381215469613,0.024472789738841
"81",0.751381215469613,0.0371964643548413
"82",0.718232044198895,0.059227290165339
"83",0.762430939226519,0.0371964643548413
"84",0.773480662983425,0.030881158179784
"85",0.756906077348066,0.00696993829769069
"86",0.767955801104972,0.0281377611991304
"87",0.784530386740331,0.024472789738841
"88",0.779005524861878,0.0294775618804428
"89",0.74585635359116,0.0233604636754203
"90",0.762430939226519,0.0620474421722535
"91",0.779005524861878,0.0185127679603885
"92",0.756906077348066,0.038967602006211
"93",0.773480662983425,0.024472789738841
"94",0.740331491712707,0.0076494986772783
"95",0.762430939226519,0.0161014614692423
"96",0.773480662983425,0.0140042300535622
"97",0.751381215469613,0.0294775618804428
"98",0.74585635359116,0.0323515877735311
"99",0.779005524861878,0.0212851844666317
"100",0.740331491712707,0.0256380800451191
