"","score","lambda"
"1",0.436371269023005,0.210877120247956
"2",0.438076324151995,0.231437379142863
"3",0.441081100637431,0.210877120247956
"4",0.433322615528569,0.231437379142863
"5",0.455793743256099,0.231437379142863
"6",0.45162215486679,0.192143378086825
"7",0.478954941325532,0.132436977357189
"8",0.427867581413916,0.210877120247956
"9",0.436990950833094,0.231437379142863
"10",0.45477444932098,0.210877120247956
"11",0.458391542384415,0.231437379142863
"12",0.437358130829722,0.278767142525792
"13",0.431089872445056,0.210877120247956
"14",0.444484671226568,0.210877120247956
"15",0.417270673387895,0.231437379142863
"16",0.4465439081838,0.231437379142863
"17",0.4504931230928,0.210877120247956
"18",0.451110275256766,0.210877120247956
"19",0.437764002033473,0.210877120247956
"20",0.450598501049085,0.210877120247956
"21",0.435540027763307,0.210877120247956
"22",0.424519989125285,0.25400223789824
"23",0.449394952286491,0.192143378086825
"24",0.44588748921462,0.231437379142863
"25",0.455844647204574,0.231437379142863
"26",0.453628133394604,0.210877120247956
"27",0.44650516589638,0.210877120247956
"28",0.432561363952778,0.192143378086825
"29",0.455028517358482,0.210877120247956
"30",0.461071271039253,0.231437379142863
"31",0.432164356518774,0.278767142525792
"32",0.438415174433974,0.210877120247956
"33",0.444019533667187,0.231437379142863
"34",0.433206373233562,0.210877120247956
"35",0.415036550142142,0.278767142525792
"36",0.443582227189082,0.210877120247956
"37",0.454075818104684,0.210877120247956
"38",0.462058957406503,0.159520808087906
"39",0.426754419820808,0.210877120247956
"40",0.439689792817134,0.210877120247956
"41",0.443939201323912,0.210877120247956
"42",0.424479847766452,0.231437379142863
"43",0.413704530908309,0.25400223789824
"44",0.442103174710308,0.210877120247956
"45",0.445681943812587,0.210877120247956
"46",0.433471675736619,0.231437379142863
"47",0.462413575192881,0.145349419155147
"48",0.442138295870188,0.231437379142863
"49",0.435642773702503,0.210877120247956
"50",0.425709355193775,0.231437379142863
"51",0.42889456012154,0.231437379142863
"52",0.454841055883574,0.25400223789824
"53",0.447679751989349,0.231437379142863
"54",0.435765502519319,0.210877120247956
"55",0.443726385462544,0.210877120247956
"56",0.427305043784482,0.192143378086825
"57",0.432001876661221,0.192143378086825
"58",0.427068463356756,0.192143378086825
"59",0.435504769377057,0.192143378086825
"60",0.428526221953379,0.210877120247956
"61",0.450660425262969,0.210877120247956
"62",0.436294898631473,0.231437379142863
"63",0.44012922466208,0.210877120247956
"64",0.422940421392638,0.231437379142863
"65",0.42997261597171,0.210877120247956
"66",0.444337203584396,0.210877120247956
"67",0.461793931577973,0.192143378086825
"68",0.441669304121581,0.210877120247956
"69",0.427993857280916,0.210877120247956
"70",0.461755820116117,0.231437379142863
"71",0.435021091386223,0.278767142525792
"72",0.440407997045821,0.231437379142863
"73",0.447036519945491,0.192143378086825
"74",0.438868253117674,0.210877120247956
"75",0.432911988411508,0.231437379142863
"76",0.448373690418912,0.192143378086825
"77",0.427101154425348,0.231437379142863
"78",0.418711068505525,0.192143378086825
"79",0.449613738876856,0.175073889946932
"80",0.459720697145495,0.175073889946932
"81",0.429505375915438,0.210877120247956
"82",0.443723034286522,0.192143378086825
"83",0.461048318126516,0.278767142525792
"84",0.442342092478298,0.231437379142863
"85",0.451322630761986,0.210877120247956
"86",0.428095100914078,0.231437379142863
"87",0.437894932688668,0.210877120247956
"88",0.430743556043236,0.210877120247956
"89",0.438237154065435,0.25400223789824
"90",0.443144732115887,0.25400223789824
"91",0.452859889653042,0.231437379142863
"92",0.443362971255956,0.231437379142863
"93",0.445030566501566,0.210877120247956
"94",0.451636725062459,0.210877120247956
"95",0.44826503093131,0.278767142525792
"96",0.430749107031447,0.231437379142863
"97",0.449779975204369,0.210877120247956
"98",0.447156681688963,0.278767142525792
"99",0.440056783395293,0.231437379142863
"100",0.444128516992313,0.192143378086825
